web-scraper-order,web-scraper-start-url,product_link,product_link-href,name,price,delivery_time,battery,seller,seller_rating,Color,ram,rom,warranty,overall_rating,camera_rating,battery_rating,display_rating,value_for_money_rating,product_review_link,product_review_link-href
"1546970969-239","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Z1 (Black, 4 GB)3.52,802 Ratings & 282 Reviews768 MB RAM | 4 GB ROM | Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display3.1MP Rear Camera | 0.3MP Front Camera1500 Li-Ion BatteryBrand Warranty of 1 Year₹3,990EMI starting from ₹133/month","https://www.flipkart.com/samsung-z1-black-4-gb/p/itme5szn5zzyvmut?pid=MOBE3UN6TRUFPKTD&srno=b_8_181&otracker=browse&lid=LSTMOBE3UN6TRUFPKTDQ6JY33&fm=organic&iid=87af4d5e-a1ab-4e4c-8eac-e3d5de19c2ca.MOBE3UN6TRUFPKTD.SEARCH","Samsung Z1 (Black, 4 GB)  (768 MB RAM)","₹3,990","null","1500 Li-Ion Battery","null","null","Black","768 MB","4 GB","Brand Warranty of 1 Year","3.5","null","null","null","null","All 282 reviews","https://www.flipkart.com/samsung-z1-black-4-gb/product-reviews/itme5szn5zzyvmut?pid=MOBE3UN6TRUFPKTD"
"1546971192-291","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy A9 Pro (Black, 32 GB)4.33,346 Ratings & 813 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) Full HD Display16MP Rear Camera | 8MP Front Camera5000 Li-Ion BatteryQualcomm Snapdragon 652 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹22,900EMI starting from ₹761/month","https://www.flipkart.com/samsung-galaxy-a9-pro-black-32-gb/p/itmemzhfub7htq6y?pid=MOBEMZHFBUKN29WT&srno=b_6_129&otracker=browse&lid=LSTMOBEMZHFBUKN29WTIPTV2F&fm=organic&iid=d1b80916-231c-408e-b4b9-8de6affd2e5b.MOBEMZHFBUKN29WT.SEARCH","Samsung Galaxy A9 Pro (Black, 32 GB)  (4 GB RAM)","₹22,900","null","5000 Li-Ion Battery","null","null","Black","4 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","3.8","4.2","4.2","3.7","All 813 reviews","https://www.flipkart.com/samsung-galaxy-a9-pro-black-32-gb/product-reviews/itmemzhfub7htq6y?pid=MOBEMZHFBUKN29WT"
"1546970981-242","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy S6 (Gold Platinum, 32 GB)4649 Ratings & 141 Reviews3 GB RAM | 32 GB ROM |12.95 cm (5.1 inch) Quad HD Display16MP Rear Camera | 5MP Front Camera2550 BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹22,999EMI starting from ₹764/month","https://www.flipkart.com/samsung-galaxy-s6-gold-platinum-32-gb/p/itme5z4aycxqmf93?pid=MOBE5Z49FVDCW5EU&srno=b_8_178&otracker=browse&lid=LSTMOBE5Z49FVDCW5EUA045QL&fm=organic&iid=b2ec907a-eb16-449a-82cf-1f949c373dde.MOBE5Z49FVDCW5EU.SEARCH","Samsung Galaxy S6 (Gold Platinum, 32 GB)  (3 GB RAM)","₹22,999","null","2550 Battery","null","null","Gold Platinum","3 GB","32 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 141 reviews","https://www.flipkart.com/samsung-galaxy-s6-gold-platinum-32-gb/product-reviews/itme5z4aycxqmf93?pid=MOBE5Z49FVDCW5EU"
"1546971516-357","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","ON OFFERAdd to CompareSamsung Galaxy On Max (Black, 32 GB)4.31,12,021 Ratings & 20,877 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3300 BatteryMediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core ProcessorBrand Warranty of 1 Year₹11,990₹16,90029% offUp to ₹11,000 Off on ExchangeEMI starting from ₹399/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-max-black-32-gb/p/itmevmrqd5n5ncfa?pid=MOBEV7YD3CFBTENW&srno=b_3_63&otracker=browse&lid=LSTMOBEV7YD3CFBTENWGYFVDR&fm=organic&iid=654431d6-bfae-4b3c-9270-1d8c3f63e861.MOBEV7YD3CFBTENW.SEARCH","Samsung Galaxy On Max (Black, 32 GB)  (4 GB RAM)","₹11,990","11 Jan, Friday","3300 Battery","TrueComRetail","4.6","Black","4 GB","32 GB","Brand Warranty of 1 Year","4.3","4.3","4.1","4.1","4.6","All 20877 reviews","https://www.flipkart.com/samsung-galaxy-max-black-32-gb/product-reviews/itmevmrqd5n5ncfa?pid=MOBEV7YD3CFBTENW"
"1546970724-184","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Star (Noble Black, 4 GB)3.71,837 Ratings & 349 Reviews512 MB RAM | 4 GB ROM | Expandable Upto 32 GB7.37 cm (2.9 inch) QVGA Display2MP Rear Camera1200 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹4,199EMI starting from ₹140/month","https://www.flipkart.com/samsung-galaxy-star-noble-black-4-gb/p/itme2zh9khvyhbvq?pid=MOBDH48M3M3SXFPR&srno=b_10_236&otracker=browse&lid=LSTMOBDH48M3M3SXFPR0AD7IP&fm=organic&iid=8a9a2a3f-d9f2-4cc1-8bbc-269b67103271.MOBDH48M3M3SXFPR.SEARCH","Samsung Galaxy Star (Noble Black, 4 GB)  (512 MB RAM)","₹4,199","null","1200 Li-Ion Battery","null","null","Noble Black","512 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.7","null","null","null","null","All 349 reviews","https://www.flipkart.com/samsung-galaxy-star-noble-black-4-gb/product-reviews/itme2zh9khvyhbvq?pid=MOBDH48M3M3SXFPR"
"1546970924-230","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy Grand Neo Plus (Midnight Black, 8 GB)4677 Ratings & 67 Reviews1 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.73 cm (5.01 inch) WVGA Display5MP Rear Camera | 2MP Front Camera2100 Li-Ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹5,999EMI starting from ₹200/month","https://www.flipkart.com/samsung-galaxy-grand-neo-plus-midnight-black-8-gb/p/itmevt7xsp89hqzf?pid=MOBE4ZVGZKHNVQJK&srno=b_8_190&otracker=browse&lid=LSTMOBE4ZVGZKHNVQJKKPMFDU&fm=organic&iid=e7b4dcf6-2539-461b-8666-9212b2a4165a.MOBE4ZVGZKHNVQJK.SEARCH","Samsung Galaxy Grand Neo Plus (Midnight Black, 8 GB)  (1 GB RAM)","₹5,999","null","2100 Li-Ion Battery","null","null","Midnight Black","1 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4","null","null","null","null","All 67 reviews","https://www.flipkart.com/samsung-galaxy-grand-neo-plus-midnight-black-8-gb/product-reviews/itmevt7xsp89hqzf?pid=MOBE4ZVGZKHNVQJK"
"1546970886-221","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Note 4 (Blossom Pink, 32 GB)4.14,147 Ratings & 923 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) Quad HD Display16MP Rear Camera | 3.7MP Front Camera3220 Battery1 Year for Mobile & 6 Months for Accessories₹29,999EMI starting from ₹997/month","https://www.flipkart.com/samsung-galaxy-note-4-blossom-pink-32-gb/p/itmeyfh2zrguzfrc?pid=MOBEYAW2V25HZNAV&srno=b_9_199&otracker=browse&lid=LSTMOBEYAW2V25HZNAVIDDSSX&fm=organic&iid=1cb71b41-f4b7-4d57-bf6c-98d35ce33d39.MOBEYAW2V25HZNAV.SEARCH","Samsung Galaxy Note 4 (Blossom Pink, 32 GB)  (3 GB RAM)","₹29,999","null","3220 Battery","null","null","Blossom Pink","3 GB","32 GB","1 Year for Mobile & 6 Months for Accessories","4.1","null","null","null","null","All 923 reviews","https://www.flipkart.com/samsung-galaxy-note-4-blossom-pink-32-gb/product-reviews/itmeyfh2zrguzfrc?pid=MOBEYAW2V25HZNAV"
"1546971161-283","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy J2 - 2016 (Gold, 8 GB)43,193 Ratings & 663 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 12812.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2600 Li-Ion BatteryNA Quad Core Quad Core 1.5GHz Processor₹7,200EMI starting from ₹240/month","https://www.flipkart.com/samsung-galaxy-j2-2016-gold-8-gb/p/itmeh4znpytczwcq?pid=MOBEH4ZNN4NZEUAH&srno=b_6_137&otracker=browse&lid=LSTMOBEH4ZNN4NZEUAHC4BC6Q&fm=organic&iid=5aa60981-dab7-4572-907a-381d2c0111f0.MOBEH4ZNN4NZEUAH.SEARCH","Samsung Galaxy J2 - 2016 (Gold, 8 GB)  (1.5 GB RAM)","₹7,200","null","2600 Li-Ion Battery","null","null","Gold","1.5 GB","8 GB","null","4","null","null","null","null","All 663 reviews","https://www.flipkart.com/samsung-galaxy-j2-2016-gold-8-gb/product-reviews/itmeh4znpytczwcq?pid=MOBEH4ZNN4NZEUAH"
"1546971395-328","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Guru GT41,127 Ratings & 139 Reviews153 MB RAM | 153 MB ROM |3.81 cm (1.5 inch) Display800 Battery0 0 0 0 Processor Processor1 Year Manufacturer Warranty₹1,199","https://www.flipkart.com/samsung-guru-gt/p/itmebpt3fjyrnpga?pid=MOBEBPT25VG3HGTZ&srno=b_4_92&otracker=browse&lid=LSTMOBEBPT25VG3HGTZMTQYXZ&fm=organic&iid=c9553e81-29d5-4de3-a070-7c8aa525ee44.MOBEBPT25VG3HGTZ.SEARCH","Samsung Guru GT  (Black)","₹1,199","6-7 days","0 0 0 0 Processor Processor","VinodMachra","2.7","Black","153 MB","153 MB","1 Year Manufacturer Warranty","4","null","null","null","null","All 139 reviews","https://www.flipkart.com/samsung-guru-gt/product-reviews/itmebpt3fjyrnpga?pid=MOBEBPT25VG3HGTZ"
"1546970784-197","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=10","Out Of StockAdd to CompareSamsung Galaxy Trend (Midnight Black, 4 GB)3.51,700 Ratings & 262 Reviews512 MB RAM | 4 GB ROM | Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display3MP Rear Camera1500 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹1,076","https://www.flipkart.com/samsung-galaxy-trend-midnight-black-4-gb/p/itmefyrehr4g8cgd?pid=MOBDZUHGMJZTSEHC&srno=b_10_223&otracker=browse&lid=LSTMOBDZUHGMJZTSEHC0UCGQS&fm=organic&iid=b642744e-19e9-4641-8772-ab3bca3ee453.MOBDZUHGMJZTSEHC.SEARCH","Samsung Galaxy Trend (Midnight Black, 4 GB)  (512 MB RAM)","₹1,076","null","1500 Li-Ion Battery","null","null","Midnight Black","512 MB","4 GB","1 Year for Mobile & 6 Months for Accessories","3.5","null","null","null","null","All 262 reviews","https://www.flipkart.com/samsung-galaxy-trend-midnight-black-4-gb/product-reviews/itmefyrehr4g8cgd?pid=MOBDZUHGMJZTSEHC"
"1546971366-323","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","ON OFFERAdd to CompareSamsung Guru Music 24.373,065 Ratings & 8,922 ReviewsNA ROM | Expandable Upto 16 GB5.08 cm (2 inch) QVGA Display0MP Front Camera800 Li-Ion BatteryNA 0 Single Core 208MHz Processor1 Year Manufacturer Warranty₹1,625₹1,7607% offOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-guru-music-2/p/itmdz9am8xehucbx?pid=MOBDZ9AMJ472Y9MW&srno=b_5_97&otracker=browse&lid=LSTMOBDZ9AMJ472Y9MWHCAZNO&fm=organic&iid=b412b547-6219-4fa1-b828-02a7e4c41b04.MOBDZ9AMJ472Y9MW.SEARCH","Samsung Guru Music 2  (White)","₹1,625","11 Jan, Friday","800 Li-Ion Battery","TrueComRetail","4.6","White","null","NA","1 Year Manufacturer Warranty","4.3","3.2","4.5","3.6","4.6","All 8922 reviews","https://www.flipkart.com/samsung-guru-music-2/product-reviews/itmdz9am8xehucbx?pid=MOBDZ9AMJ472Y9MW"
"1546971507-355","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","Add to CompareSamsung Galaxy S8 Plus (Midnight Black, 128 GB)4.6337 Ratings & 77 Reviews6 GB RAM | 128 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) Quad HD+ Display12MP Rear Camera | 8MP Front Camera3500 BatteryExynos 8895 Octa Core 2.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹50,250EMI starting from ₹1670/month","https://www.flipkart.com/samsung-galaxy-s8-plus-midnight-black-128-gb/p/itmeuggehq2umb7u?pid=MOBEUGGE2DGK6EJH&srno=b_3_65&otracker=browse&lid=LSTMOBEUGGE2DGK6EJHSBFWH4&fm=organic&iid=04676b3b-49f7-4b5b-8bf6-8bd1e72d09a3.MOBEUGGE2DGK6EJH.SEARCH","Samsung Galaxy S8 Plus (Midnight Black, 128 GB)  (6 GB RAM)","₹50,250","7-8 days","3500 Battery","VIJAYAMOBILES","null","Midnight Black","6 GB","128 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.6","null","null","null","null","All 77 reviews","https://www.flipkart.com/samsung-galaxy-s8-plus-midnight-black-128-gb/product-reviews/itmeuggehq2umb7u?pid=MOBEUGGE2DGK6EJH"
"1546971475-348","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=3","ON OFFERAdd to CompareSamsung Galaxy On Nxt (Gold, 64 GB)4.33,35,800 Ratings & 54,967 Reviews3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3300 Li-ion BatteryExynos 7870 Octa Core 1.6 GHz ProcessorBrand Warranty of 1 Year₹10,490₹17,90041% offUp to ₹10,400 Off on ExchangeEMI starting from ₹349/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-nxt-gold-64-gb/p/itmet6rhmfzdtrht?pid=MOBET6RH4XSXKM7D&srno=b_3_72&otracker=browse&lid=LSTMOBET6RH4XSXKM7D5I3RAP&fm=organic&iid=8d3a4c53-f6e3-4c90-b1df-28d41993cfc7.MOBET6RH4XSXKM7D.SEARCH","Samsung Galaxy On Nxt (Gold, 64 GB)  (3 GB RAM)","₹10,490","11 Jan, Friday","3300 Li-ion Battery","TrueComRetail","4.6","Gold","3 GB","64 GB","Brand Warranty of 1 Year","4.3","3.6","3.6","3.6","4.6","All 54967 reviews","https://www.flipkart.com/samsung-galaxy-nxt-gold-64-gb/product-reviews/itmet6rhmfzdtrht?pid=MOBET6RH4XSXKM7D"
"1546971425-336","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=4","Add to CompareSamsung Galaxy A5 2016 Edition (Gold, 16 GB)4.1912 Ratings & 237 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 5MP Front Camera2900 Li-Ion BatteryExynos Exynos Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹19,534EMI starting from ₹649/month","https://www.flipkart.com/samsung-galaxy-a5-2016-gold-16-gb/p/itmeg76yypvzfbu9?pid=MOBEG76YFGANT9GW&srno=b_4_84&otracker=browse&lid=LSTMOBEG76YFGANT9GW2SMRMX&fm=organic&iid=872e829b-a9a1-457a-b589-5500ec21dacd.MOBEG76YFGANT9GW.SEARCH","Samsung Galaxy A5 2016 Edition (Gold, 16 GB)  (2 GB RAM)","₹19,534","12 Jan, Saturday","2900 Li-Ion Battery","ENTERPRISESSR","2.5","Gold","2 GB","16 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.1","null","null","null","null","All 237 reviews","https://www.flipkart.com/samsung-galaxy-a5-2016-gold-16-gb/product-reviews/itmeg76yypvzfbu9?pid=MOBEG76YFGANT9GW"
"1546971096-270","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Galaxy Note 5 64GB Single Sim - Gold (Gold, 64 GB)3.913 Ratings & 3 Reviews4 GB RAM | 64 GB ROM |14.48 cm (5.7 inch) HD Display16MP Rear Camera | 5MP Front Camera3000 BatteryCortex A-53 Processor1 Year Manufacturer Warranty₹35,900EMI starting from ₹1193/month","https://www.flipkart.com/samsung-galaxy-note-5-64gb-single-sim-gold-gold-64-gb/p/itmebf3xzr6zrnhf?pid=MOBEBF3XF555SYPY&srno=b_7_150&otracker=browse&lid=LSTMOBEBF3XF555SYPYRCIWVJ&fm=organic&iid=69cc1c61-1d14-4e97-938c-52ca5cd88592.MOBEBF3XF555SYPY.SEARCH","Samsung Galaxy Note 5 64GB Single Sim - Gold (Gold, 64 GB)  (4 GB RAM)","₹35,900","null","3000 Battery","null","null","Gold","4 GB","64 GB","1 Year Manufacturer Warranty","3.9","null","null","null","null","null",""
"1546971026-252","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=7","Out Of StockAdd to CompareSamsung Metro 35042,926 Ratings & 295 Reviews32 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 Battery1 Year Manufacturer Warranty₹2,940","https://www.flipkart.com/samsung-metro-350/p/itmeagf6quzmdepm?pid=MOBEAEN3YRXG2FNH&srno=b_7_168&otracker=browse&lid=LSTMOBEAEN3YRXG2FNHJFTCTO&fm=organic&iid=2c5ea8ef-2bb0-4597-89ab-c786bd121f68.MOBEAEN3YRXG2FNH.SEARCH","Samsung Metro 350  (Blue/Black)","₹2,940","null","1200 Battery","null","null","Blue/Black","null","32 MB","1 Year Manufacturer Warranty","4","null","null","null","null","All 295 reviews","https://www.flipkart.com/samsung-metro-350/product-reviews/itmeagf6quzmdepm?pid=MOBEAEN3YRXG2FNH"
"1546970882-220","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Note 4 (Bronze Gold, 32 GB)4.14,147 Ratings & 923 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) Quad HD Display16MP Rear Camera | 3.7MP Front Camera3220 Battery1 Year for Mobile & 6 Months Accessories Warranty₹27,900EMI starting from ₹927/month","https://www.flipkart.com/samsung-galaxy-note-4-bronze-gold-32-gb/p/itmeyfhgwxg9cphj?pid=MOBEYAW2HCYCQJRZ&srno=b_9_200&otracker=browse&lid=LSTMOBEYAW2HCYCQJRZRCPMGY&fm=organic&iid=9d71310a-3005-40fa-a0f6-5672db168315.MOBEYAW2HCYCQJRZ.SEARCH","Samsung Galaxy Note 4 (Bronze Gold, 32 GB)  (3 GB RAM)","₹27,900","null","3220 Battery","null","null","Bronze Gold","3 GB","32 GB","1 Year for Mobile & 6 Months Accessories Warranty","4.1","null","null","null","null","All 923 reviews","https://www.flipkart.com/samsung-galaxy-note-4-bronze-gold-32-gb/product-reviews/itmeyfhgwxg9cphj?pid=MOBEYAW2HCYCQJRZ"
"1546970897-224","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=9","Out Of StockAdd to CompareSamsung Galaxy Mega 2 (White, 8 GB)3.730 Ratings & 10 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 64 GB15.24 cm (6 inch) HD Display8MP Rear Camera | 2.1MP Front Camera2800 Li-Ion Battery1 Year for Mobile & 6 Months for Accessories₹17,450EMI starting from ₹580/month","https://www.flipkart.com/samsung-galaxy-mega-2-white-8-gb/p/itme34fgqv6j78fp?pid=MOBE34FD33XADUVR&srno=b_9_196&otracker=browse&lid=LSTMOBE34FD33XADUVRQ3XNWI&fm=organic&iid=03854ba7-b86f-4a91-b33c-0725d22e2b5d.MOBE34FD33XADUVR.SEARCH","Samsung Galaxy Mega 2 (White, 8 GB)  (1.5 GB RAM)","₹17,450","null","2800 Li-Ion Battery","null","null","White","1.5 GB","8 GB","1 Year for Mobile & 6 Months for Accessories","3.7","null","null","null","null","All 10 reviews","https://www.flipkart.com/samsung-galaxy-mega-2-white-8-gb/product-reviews/itme34fgqv6j78fp?pid=MOBE34FD33XADUVR"
"1546971181-288","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=6","Out Of StockAdd to CompareSamsung Galaxy On8 (Black, 16 GB)4.281,302 Ratings & 17,369 Reviews3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3300 Li-Ion BatteryExynos 7580 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year₹9,983EMI starting from ₹332/month","https://www.flipkart.com/samsung-galaxy-on8-black-16-gb/p/itmemvarprh8hegn?pid=MOBEMJRFZXZBESQW&srno=b_6_132&otracker=browse&lid=LSTMOBEMJRFZXZBESQWJVYZ46&fm=organic&iid=dc23e72e-1557-4b91-a100-acb79a9d6101.MOBEMJRFZXZBESQW.SEARCH","Samsung Galaxy On8 (Black, 16 GB)  (3 GB RAM)","₹9,983","null","3300 Li-Ion Battery","null","null","Black","3 GB","16 GB","Brand Warranty of 1 Year","4.2","4.0","4.3","4.5","4.6","All 17369 reviews","https://www.flipkart.com/samsung-galaxy-on8-black-16-gb/product-reviews/itmemvarprh8hegn?pid=MOBEMJRFZXZBESQW"
"1546971009-249","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=8","Out Of StockAdd to CompareSamsung Galaxy J5 (White, 8 GB)4.321,815 Ratings & 2,277 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2600 BatteryQualcomm MSM8916 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹11,390Up to ₹11,000 Off on ExchangeEMI starting from ₹379/monthOffersNo Cost EMI","https://www.flipkart.com/samsung-galaxy-j5-white-8-gb/p/itme9zfu2gwv52kz?pid=MOBE93GWSA63AU7V&srno=b_8_171&otracker=browse&lid=LSTMOBE93GWSA63AU7V9OCQCD&fm=organic&iid=dc87bec4-9f84-41ea-8b1f-e590a94da61c.MOBE93GWSA63AU7V.SEARCH","Samsung Galaxy J5 (White, 8 GB)  (1.5 GB RAM)","₹11,390","null","2600 Battery","null","null","White","1.5 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.3","4.4","3.9","4.7","5.0","All 2277 reviews","https://www.flipkart.com/samsung-galaxy-j5-white-8-gb/product-reviews/itme9zfu2gwv52kz?pid=MOBE93GWSA63AU7V"
"1546971275-312","https://www.flipkart.com/search?p%5B%5D=facets.brand%255B%255D%3DSamsung&sid=tyy%2F4io&sort=recency_desc&wid=1.productCard.PMU_V2&page=5","ON OFFERAdd to CompareSamsung Galaxy On5 (Gold, 8 GB)4.22,09,037 Ratings & 27,100 Reviews1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2600 Li-Ion BatteryExynos 3475 Quad Core 1.3GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,950₹8,95022% offEMI starting from ₹231/monthOffersNo Cost EMISpecial Price","https://www.flipkart.com/samsung-galaxy-on5-gold-8-gb/p/itmedhx3uy3qsfks?pid=MOBECCA5FHQD43KA&srno=b_5_108&otracker=browse&lid=LSTMOBECCA5FHQD43KASANF01&fm=organic&iid=2b4af60b-6c4e-40ec-8730-615c873953c8.MOBECCA5FHQD43KA.SEARCH","Samsung Galaxy On5 (Gold, 8 GB)  (1.5 GB RAM)","₹6,950","null","2600 Li-Ion Battery","TrueComRetail","4.6","Gold","1.5 GB","8 GB","Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","4.2","4.2","4.3","4.1","4.8","All 27100 reviews","https://www.flipkart.com/samsung-galaxy-on5-gold-8-gb/product-reviews/itmedhx3uy3qsfks?pid=MOBECCA5FHQD43KA"
